join_order;execution_tree;time_total;mem_peak;time_load;mem_load;time_filters;mem_filters;time_joins;mem_joins
[1, 0, 4, 2, 3];((((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))[XS]mc.movie_id=mi_idx.movie_id;9.21969747543335;444031444;6.597315311431885;1316008739;8.410269021987915;877929357;[8.92406702041626, 9.103084087371826, 9.181337833404541, 9.217849493026733, 9.219694375991821];[444031444, 205088602, 144377585, 14926838, 465290]
[1, 0, 4, 2, 3];((((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))[XS]mc.movie_id=mi_idx.movie_id;9.305303812026978;444033744;6.71099591255188;1316011059;8.529379844665527;877931779;[9.029628276824951, 9.206007480621338, 9.261299133300781, 9.303727149963379, 9.305300235748291];[444033744, 205090902, 144379764, 14929017, 467242]
[1, 0, 4, 2, 3];((((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))[XS]mc.movie_id=mi_idx.movie_id;9.050266027450562;444038039;6.49404501914978;1316015868;8.275774955749512;877936364;[8.775800466537476, 8.95427656173706, 9.005113124847412, 9.048897504806519, 9.050262689590454];[444038039, 205095134, 144384117, 14933370, 471542]
[1, 0, 4, 2, 3];((((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))[XS]mc.movie_id=mi_idx.movie_id;9.02637505531311;444031402;6.44275975227356;1316008499;8.234826803207397;877929426;[8.752834796905518, 8.930882215499878, 8.98387098312378, 9.024927377700806, 9.026371717453003];[444031402, 205088497, 144377366, 14926561, 464907]
[3, 4, 2, 0, 1];(((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((it[s]it.info[in]['bottom 10 rank'])[X]((mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)[X]mi_idx))))[XS]t.id=mc.movie_id;9.12441086769104;790375208;6.5528693199157715;1316009047;8.33425259590149;877930040;[8.611945629119873, 8.67410397529602, 9.12009572982788, 9.12328052520752, 9.124407768249512];[790375208, 528399256, 269115435, 492766, 465410]
[3, 4, 2, 0, 1];(((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((it[s]it.info[in]['bottom 10 rank'])[X]((mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)[X]mi_idx))))[XS]t.id=mc.movie_id;9.47812557220459;790375154;6.755517959594727;1316009285;8.667858600616455;877929968;[8.958888530731201, 9.026108741760254, 9.473241090774536, 9.476860761642456, 9.478121280670166];[790375154, 528399313, 269115439, 492722, 465598]
[3, 4, 2, 0, 1];(((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((it[s]it.info[in]['bottom 10 rank'])[X]((mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)[X]mi_idx))))[XS]t.id=mc.movie_id;9.361638307571411;790372874;6.684991836547852;1316006982;8.556728839874268;877927596;[8.84673810005188, 8.915131092071533, 9.356748342514038, 9.360391855239868, 9.361634731292725];[790372874, 528396975, 269113154, 490601, 463067]
[3, 4, 2, 0, 1];(((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((it[s]it.info[in]['bottom 10 rank'])[X]((mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)[X]mi_idx))))[XS]t.id=mc.movie_id;9.395068645477295;790382031;6.765717267990112;1316017266;8.605112791061401;877937042;[8.887130498886108, 8.953215599060059, 9.390213251113892, 9.393833875656128, 9.395065069198608];[790382031, 528406190, 269122316, 499657, 472482]
[3, 4, 2, 0, 1];(((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((it[s]it.info[in]['bottom 10 rank'])[X]((mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)[X]mi_idx))))[XS]t.id=mc.movie_id;10.462082147598267;790376994;7.6631760597229;1316011240;9.614461421966553;877931538;[9.933845281600952, 9.996906280517578, 10.457209587097168, 10.460840702056885, 10.46207857131958];[790376994, 528401153, 269117279, 494668, 467370]
[2, 0, 1, 3, 4];((it[s]it.info[in]['bottom 10 rank'])[X](((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]mi_idx)[X]((ct[s]ct.kind[in]['production companies'])[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)))[XS]mc.movie_id=mi_idx.movie_id);9.3729088306427;446165471;6.696291446685791;1316006825;8.541987419128418;877927688;[9.104427576065063, 9.148414373397827, 9.310373067855835, 9.329287767410278, 9.372898817062378];[446165471, 251683992, 157794330, 48592022, 27586930]
[2, 0, 1, 3, 4];((it[s]it.info[in]['bottom 10 rank'])[X](((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]mi_idx)[X]((ct[s]ct.kind[in]['production companies'])[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)))[XS]mc.movie_id=mi_idx.movie_id);9.156135559082031;446165950;6.513386249542236;1316007604;8.325282096862793;877928661;[8.893265962600708, 8.935497283935547, 9.097728252410889, 9.11602234840393, 9.156126022338867];[446165950, 251684345, 157794855, 48593243, 27588035]
[2, 0, 1, 3, 4];((it[s]it.info[in]['bottom 10 rank'])[X](((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]mi_idx)[X]((ct[s]ct.kind[in]['production companies'])[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)))[XS]mc.movie_id=mi_idx.movie_id);8.937416791915894;446166160;6.348117828369141;1316007273;8.135211706161499;877928326;[8.683470249176025, 8.725632190704346, 8.882081031799316, 8.900238752365112, 8.93740701675415];[446166160, 251684618, 157794954, 48592762, 27587670]
[2, 0, 1, 3, 4];((it[s]it.info[in]['bottom 10 rank'])[X](((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]mi_idx)[X]((ct[s]ct.kind[in]['production companies'])[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)))[XS]mc.movie_id=mi_idx.movie_id);9.033730268478394;446175506;6.455427408218384;1316018373;8.231678247451782;877938309;[8.780707120895386, 8.822834014892578, 8.978742122650146, 8.996250629425049, 9.033722400665283];[446175506, 251694027, 157804358, 48602746, 27597538]
[2, 0, 1, 3, 4];((it[s]it.info[in]['bottom 10 rank'])[X](((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]mi_idx)[X]((ct[s]ct.kind[in]['production companies'])[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)))[XS]mc.movie_id=mi_idx.movie_id);9.139084577560425;446169169;6.551140069961548;1316011036;8.329582691192627;877931656;[8.88290548324585, 8.926013469696045, 9.084557294845581, 9.103238105773926, 9.139070749282837];[446169169, 251687690, 157798084, 48596003, 27590853]
[1, 4, 0, 2, 3];((((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))[XS]mc.movie_id=mi_idx.movie_id;8.80283522605896;444037099;6.257126092910767;1316015562;8.02767276763916;877935212;[8.527703762054443, 8.615936994552612, 8.760053396224976, 8.80146312713623, 8.802830934524536];[444037099, 256209989, 141326342, 14932038, 469631]
[1, 4, 0, 2, 3];((((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))[XS]mc.movie_id=mi_idx.movie_id;8.884866952896118;444038357;6.297891855239868;1316016946;8.107186317443848;877936622;[8.611143350601196, 8.699684381484985, 8.846936702728271, 8.883395195007324, 8.88486361503601];[444038357, 256211184, 141327487, 14933241, 471187]
[1, 4, 0, 2, 3];((((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))[XS]mc.movie_id=mi_idx.movie_id;9.411023139953613;444034102;6.774583578109741;1316011356;8.609536409378052;877931983;[9.13049054145813, 9.219879865646362, 9.365059852600098, 9.409071683883667, 9.411017179489136];[444034102, 256207045, 141323396, 14929150, 467673]
[1, 4, 0, 2, 3];((((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))[XS]mc.movie_id=mi_idx.movie_id;9.470317363739014;444033213;6.807571649551392;1316011179;8.660456418991089;877931320;[9.181897401809692, 9.27234411239624, 9.421953439712524, 9.468214511871338, 9.470308780670166];[444033213, 256206040, 141322449, 14928203, 465912]
[1, 4, 0, 2, 3];((((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))[XS]mc.movie_id=mi_idx.movie_id;9.33763074874878;444038357;6.713301420211792;1316016946;8.545671939849854;877936622;[9.048849821090698, 9.13412857055664, 9.293267011642456, 9.336155414581299, 9.337626695632935];[444038357, 256211184, 141327487, 14933241, 471187]
[2, 0, 4, 3, 1];((((ct[s]ct.kind[in]['production companies'])[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%))[X]((it[s]it.info[in]['bottom 10 rank'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]mi_idx)))[XS]t.id=mc.movie_id;9.426463842391968;446173981;6.75506591796875;1316016946;8.659308195114136;877936622;[9.229957818984985, 9.279072523117065, 9.414170265197754, 9.42525339126587, 9.426460027694702];[446173981, 251692444, 146665227, 19964145, 472303]
[2, 0, 4, 3, 1];((((ct[s]ct.kind[in]['production companies'])[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%))[X]((it[s]it.info[in]['bottom 10 rank'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]mi_idx)))[XS]t.id=mc.movie_id;9.329789638519287;446165204;6.778247117996216;1316007027;8.583512306213379;877927860;[9.136249303817749, 9.179288864135742, 9.317441463470459, 9.328619718551636, 9.3297860622406];[446165204, 251683725, 146656571, 19955547, 463700]
[2, 0, 4, 3, 1];((((ct[s]ct.kind[in]['production companies'])[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%))[X]((it[s]it.info[in]['bottom 10 rank'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]mi_idx)))[XS]t.id=mc.movie_id;9.449479103088379;446173971;6.813503265380859;1316015937;8.701434850692749;877936725;[9.254759788513184, 9.301104307174683, 9.436946868896484, 9.448252201080322, 9.44947600364685];[446173971, 251692492, 146665333, 19964309, 471998]
[2, 0, 4, 3, 1];((((ct[s]ct.kind[in]['production companies'])[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%))[X]((it[s]it.info[in]['bottom 10 rank'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]mi_idx)))[XS]t.id=mc.movie_id;9.185546875;446169486;6.611387491226196;1316011778;8.423476696014404;877932090;[8.989736557006836, 9.036906957626343, 9.172972917556763, 9.184339046478271, 9.185543537139893];[446169486, 251688007, 146660795, 19959771, 467056]
[2, 0, 4, 3, 1];((((ct[s]ct.kind[in]['production companies'])[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%))[X]((it[s]it.info[in]['bottom 10 rank'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]mi_idx)))[XS]t.id=mc.movie_id;9.307866334915161;446166251;6.643507480621338;1316007642;8.537285804748535;877928402;[9.102224111557007, 9.149190664291382, 9.29459285736084, 9.306613445281982, 9.307862758636475];[446166251, 251684661, 146657507, 19956483, 464114]
[4, 0, 2, 3, 1];((((ct[s]ct.kind[in]['production companies'])[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%))[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx)))[XS]t.id=mc.movie_id;9.15558671951294;408718599;6.707923412322998;1316016259;8.571690082550049;877936925;[8.663055896759033, 8.687727451324463, 9.130491733551025, 9.154181003570557, 9.155583381652832];[408718599, 343930322, 278127224, 66237239, 472267]
[4, 0, 2, 3, 1];((((ct[s]ct.kind[in]['production companies'])[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%))[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx)))[XS]t.id=mc.movie_id;8.797569274902344;408710698;6.472251653671265;1316008350;8.244426488876343;877928874;[8.328640937805176, 8.353129863739014, 8.773783922195435, 8.796276092529297, 8.797565698623657];[408710698, 343922740, 278119642, 66229604, 463878]
[4, 0, 2, 3, 1];((((ct[s]ct.kind[in]['production companies'])[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%))[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx)))[XS]t.id=mc.movie_id;9.307434558868408;408712982;6.9445929527282715;1316010931;8.745611906051636;877931091;[8.831505298614502, 8.856775999069214, 9.28349757194519, 9.306136846542358, 9.307430982589722];[408712982, 343924932, 278121834, 66231791, 466471]
[4, 0, 2, 3, 1];((((ct[s]ct.kind[in]['production companies'])[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%))[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx)))[XS]t.id=mc.movie_id;8.850334405899048;408717923;6.512378931045532;1316016094;8.296197414398193;877936486;[8.3770170211792, 8.40158748626709, 8.826207876205444, 8.849032878875732, 8.850330829620361];[408717923, 343929646, 278126548, 66236452, 470673]
[4, 0, 2, 3, 1];((((ct[s]ct.kind[in]['production companies'])[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%))[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx)))[XS]t.id=mc.movie_id;8.886139869689941;408708440;6.544301509857178;1316005785;8.327611207962036;877926718;[8.412995338439941, 8.43785309791565, 8.861952304840088, 8.884830951690674, 8.886136293411255];[408708440, 343920584, 278117486, 66227390, 461727]
[1, 4, 0, 3, 2];((((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))[XS]t.id=mi_idx.movie_id;9.01482081413269;444038680;6.470786094665527;1316016707;8.23936152458191;877936853;[8.745811462402344, 8.83301305770874, 8.97770643234253, 9.013411521911621, 9.014817237854004];[444038680, 256211565, 141327921, 14933675, 472138]
[1, 4, 0, 3, 2];((((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))[XS]t.id=mi_idx.movie_id;9.550827026367188;444037918;6.797710418701172;1316016008;8.71048092842102;877936412;[9.230961799621582, 9.34566044807434, 9.507254123687744, 9.549218654632568, 9.550822496414185];[444037918, 256210803, 141327154, 14932850, 471371]
[1, 4, 0, 3, 2];((((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))[XS]t.id=mi_idx.movie_id;9.501324892044067;444032924;6.84523606300354;1316010543;8.7095947265625;877930858;[9.22330355644226, 9.31154727935791, 9.459401369094849, 9.499533891677856, 9.501319169998169];[444032924, 256205761, 141322112, 14927866, 466392]
[1, 4, 0, 3, 2];((((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))[XS]t.id=mi_idx.movie_id;9.485713005065918;444032239;6.808246374130249;1316009363;8.687321901321411;877930192;[9.202247858047485, 9.289616823196411, 9.437289953231812, 9.484187841415405, 9.485707759857178];[444032239, 256205124, 141321412, 14927166, 465750]
[1, 4, 0, 3, 2];((((ct[s]ct.kind[in]['production companies'])[X](((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)))[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))[XS]t.id=mi_idx.movie_id;9.565147638320923;444036622;6.819048166275024;1316014690;8.74103307723999;877934826;[9.25668478012085, 9.353604316711426, 9.518984317779541, 9.563625574111938, 9.56514286994934];[444036622, 256209459, 141325810, 14931506, 469979]
[3, 1, 2, 0, 4];((it[s]it.info[in]['bottom 10 rank'])[X]((ct[s]ct.kind[in]['production companies'])[X]((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)[X]mi_idx))[XS]t.id=mi_idx.movie_id));9.398850440979004;790370771;6.4672768115997314;1316003967;8.255850791931152;877925307;[8.526222229003906, 9.105946779251099, 9.239122152328491, 9.368275880813599, 9.398834466934204];[790370771, 692904365, 354906903, 222772080, 27588188]
[3, 1, 2, 0, 4];((it[s]it.info[in]['bottom 10 rank'])[X]((ct[s]ct.kind[in]['production companies'])[X]((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)[X]mi_idx))[XS]t.id=mi_idx.movie_id));9.336337566375732;790382824;6.39408802986145;1316018022;8.18193244934082;877937729;[8.459126472473145, 9.032959461212158, 9.173384189605713, 9.300868034362793, 9.336328506469727];[790382824, 692916539, 354918956, 222784133, 27600067]
[3, 1, 2, 0, 4];((it[s]it.info[in]['bottom 10 rank'])[X]((ct[s]ct.kind[in]['production companies'])[X]((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)[X]mi_idx))[XS]t.id=mi_idx.movie_id));9.998897314071655;790379591;6.985999345779419;1316014357;8.807971000671387;877934610;[9.086282014846802, 9.691315650939941, 9.835020780563354, 9.96329402923584, 9.998886346817017];[790379591, 692913243, 354915656, 222780659, 27596593]
[3, 1, 2, 0, 4];((it[s]it.info[in]['bottom 10 rank'])[X]((ct[s]ct.kind[in]['production companies'])[X]((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)[X]mi_idx))[XS]t.id=mi_idx.movie_id));9.540697813034058;790375088;6.539921760559082;1316009484;8.364319801330566;877929852;[8.640549421310425, 9.238970041275024, 9.380399465560913, 9.509484767913818, 9.540675163269043];[790375088, 692908639, 354911177, 222776412, 27592288]
[3, 1, 2, 0, 4];((it[s]it.info[in]['bottom 10 rank'])[X]((ct[s]ct.kind[in]['production companies'])[X]((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)[X]mi_idx))[XS]t.id=mi_idx.movie_id));10.04937744140625;790372951;6.937835693359375;1316006519;8.838234901428223;877927268;[9.118023157119751, 9.721850633621216, 9.857962131500244, 9.997893571853638, 10.049364566802979];[790372951, 692906441, 354908974, 222774151, 27590085]
[1, 3, 4, 2, 0];((ct[s]ct.kind[in]['production companies'])[X](((it[s]it.info[in]['bottom 10 rank'])[X]((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%))[X]mi_idx))[XS]t.id=mi_idx.movie_id);9.205134630203247;444035426;6.461252689361572;1316013301;8.253366470336914;877933638;[8.76054859161377, 9.090533971786499, 9.200542211532593, 9.202032804489136, 9.205130815505981];[444035426, 401109663, 176339328, 501979, 497326]
[1, 3, 4, 2, 0];((ct[s]ct.kind[in]['production companies'])[X](((it[s]it.info[in]['bottom 10 rank'])[X]((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%))[X]mi_idx))[XS]t.id=mi_idx.movie_id);9.199134826660156;444038194;6.549888610839844;1316016450;8.288747310638428;877936634;[8.774690866470337, 9.08928894996643, 9.194228649139404, 9.196005582809448, 9.19913101196289];[444038194, 401112426, 176342091, 504858, 500553]
[1, 3, 4, 2, 0];((ct[s]ct.kind[in]['production companies'])[X](((it[s]it.info[in]['bottom 10 rank'])[X]((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%))[X]mi_idx))[XS]t.id=mi_idx.movie_id);9.266884088516235;444031298;6.534744024276733;1316008612;8.31537675857544;877929293;[8.829636335372925, 9.14954400062561, 9.262331247329712, 9.26379942893982, 9.26688003540039];[444031298, 401105530, 176335137, 498015, 493652]
[1, 3, 4, 2, 0];((ct[s]ct.kind[in]['production companies'])[X](((it[s]it.info[in]['bottom 10 rank'])[X]((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%))[X]mi_idx))[XS]t.id=mi_idx.movie_id);9.708788394927979;444032613;6.865461111068726;1316010443;8.736347913742065;877930846;[9.251336097717285, 9.585127592086792, 9.70143747329712, 9.703930139541626, 9.70878291130066];[444032613, 401106724, 176336389, 499101, 494564]
[1, 3, 4, 2, 0];((ct[s]ct.kind[in]['production companies'])[X](((it[s]it.info[in]['bottom 10 rank'])[X]((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%))[X]mi_idx))[XS]t.id=mi_idx.movie_id);9.133623838424683;444030322;6.37794828414917;1316007076;8.173002481460571;877927962;[8.683987379074097, 9.017718076705933, 9.129081726074219, 9.130563974380493, 9.133619546890259];[444030322, 401104554, 176334219, 496807, 492444]
[4, 3, 0, 1, 2];((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((ct[s]ct.kind[in]['production companies'])[X]((mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))))[XS]t.id=mi_idx.movie_id;10.16605257987976;408713876;7.5927369594573975;1316012152;9.503230571746826;877932264;[9.621901273727417, 9.699517488479614, 9.702284574508667, 10.16423749923706, 10.166048765182495];[408713876, 364945377, 212524749, 269104668, 466831]
[4, 3, 0, 1, 2];((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((ct[s]ct.kind[in]['production companies'])[X]((mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))))[XS]t.id=mi_idx.movie_id;8.99358320236206;408713660;6.641949892044067;1316011344;8.41511845588684;877931986;[8.4961838722229, 8.558328866958618, 8.560489892959595, 8.992153406143188, 8.993580341339111];[408713660, 364945252, 212524798, 269104717, 466996]
[4, 3, 0, 1, 2];((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((ct[s]ct.kind[in]['production companies'])[X]((mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))))[XS]t.id=mi_idx.movie_id;9.055908918380737;408713628;6.670105934143066;1316011291;8.4543616771698;877932007;[8.538970470428467, 8.604377031326294, 8.606577634811401, 9.054444074630737, 9.055905818939209];[408713628, 364945062, 212524613, 269104590, 467043]
[4, 3, 0, 1, 2];((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((ct[s]ct.kind[in]['production companies'])[X]((mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))))[XS]t.id=mi_idx.movie_id;8.998228311538696;408711246;6.601659774780273;1316008605;8.388295650482178;877929471;[8.475471496582031, 8.540112495422363, 8.542282819747925, 8.996782302856445, 8.99822473526001];[408711246, 364942786, 212522274, 269102193, 464699]
[4, 3, 0, 1, 2];((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((ct[s]ct.kind[in]['production companies'])[X]((mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))))[XS]t.id=mi_idx.movie_id;10.104955673217773;408717866;7.538530111312866;1316016123;9.465881586074829;877936245;[9.581697463989258, 9.65967845916748, 9.662547588348389, 10.103142976760864, 10.104952335357666];[408717866, 364949141, 212528687, 269108664, 470716]
[4, 2, 1, 0, 3];(((ct[s]ct.kind[in]['production companies'])[X]((((t[s]t.production_year[>=]2005)[s]t.production_year[<=]2010)[X]((it[s]it.info[in]['bottom 10 rank'])[X]mi_idx))[X](mc[s]mc.note[not-like]%(as Metro-Goldwyn-Mayer Pictures)%)))[XS]mc.movie_id=mi_idx.movie_id;9.264693260192871;408712372;6.79799485206604;1316009752;8.660245418548584;877930587;[8.75615644454956, 9.181397199630737, 9.260276794433594, 9.263524770736694, 9.264689683914185];[408712372, 333286716, 194748792, 492913, 465596]
